Item#,Word,Class,Known_proportion,AuditoryStrengthMean,GustatoryStrengthMean,HapticStrengthMean,OlfactoryStrengthMean,VisualStrengthMean,AuditoryStrengthSD,GustatoryStrengthSD,HapticStrengthSD,OlfactoryStrengthSD,VisualStrengthSD,DominantModality,ModalityExclusivity,MaxStrength
867,tangerine,Adjective,1,0.2857142857,4.1904761905,2.0952380952,3.2380952381,4.3333333333,0.9023778113,1.3645163106,1.5461164867,1.7001400503,1.1972189997,Visual,0.2861952862,4.3333333333
868,tangy,Adjective,1,0.1904761905,4.75,0.1904761905,3.0952380952,0.8095238095,0.5117663157,0.5501196042,0.5117663157,1.4108423691,1.123345344,Gustatory,0.5046113307,4.75
869,tapering,Adjective,0.7142857143,0.6,0.2,3,0.2,3.4,1.298350602,0.5606119106,1.511857892,0.5606119106,1.5491933385,Visual,0.4324324324,3.4
870,tarry,Adjective,0.7619047619,0,0.4705882353,2.4117647059,2.2352941176,3.8823529412,0,1.0073261053,1.2277430273,1.8210371964,1.317305628,Visual,0.431372549,3.8823529412
871,tart,Adjective,0.9047619048,0.1052631579,4.1578947368,0.8421052632,1.8947368421,2.4210526316,0.3153017676,1.4245138701,1.384965218,1.4867838834,1.9526560109,Gustatory,0.4301675978,4.1578947368
872,taste,Noun,0.9411764706,0.2352941176,5,1.6470588235,2.3529411765,1.25,0.5622957145,0,1.6179144164,1.7299268941,1.6124515497,Gustatory,0.4544179523,5
873,tasteless,Adjective,1,0.3333333333,4.3333333333,0.1904761905,3.2380952381,1.0952380952,0.7302967433,1.3540064008,0.4023739081,1.3749458864,1.4108423691,Gustatory,0.4507772021,4.3333333333
874,tasty,Adjective,1,0.1904761905,5,0.3333333333,3.9047619048,2.7619047619,0.5117663157,0,0.6582805886,0.9952267031,1.4800257398,Gustatory,0.39453125,5
875,tax,Noun,1,1.4117647059,0,0.8823529412,0,3.5294117647,1.6977493753,0,1.6156404667,0,1.3746657348,Visual,0.6060606061,3.5294117647
876,team,Noun,0.9411764706,3.8125,0.0625,1.9375,0.75,4.1875,1.2763881332,0.25,1.7689450717,1.2909944487,1.1086778913,Visual,0.3837209302,4.1875
877,tendency,Noun,0.9411764706,0.9375,0.125,0.5,0.25,1.875,0.7719024118,0.5,1.2110601416,0.5773502692,1.3102162671,Visual,0.4745762712,1.875
878,tender,Adjective,1,1.619047619,2.619047619,3.9523809524,1.2380952381,3,1.4992061391,1.7168631418,1.3219754338,1.5134319246,1.4142135624,Haptic,0.2183908046,3.9523809524
879,tepid,Adjective,0.9047619048,0.3157894737,1.3684210526,3.6842105263,0.4736842105,1,0.5823927254,1.6059101371,1.4926721594,1.1722922016,1.5634719199,Haptic,0.4923076923,3.6842105263
880,text,Noun,1,1.7058823529,0.0588235294,1,0.1764705882,4.6470588235,1.7235394499,0.242535625,1.2747548784,0.392952624,0.7018882096,Visual,0.6046511628,4.6470588235
881,thaw,Mixed,0.8387096774,0.4615384615,0.4615384615,2.4615384615,0.2307692308,3.3076923077,1.1038394532,1.2076678096,1.7024868688,0.5144077999,1.5170822198,Visual,0.4444444444,3.3076923077
882,theme,Noun,1,2.0588235294,0.6470588235,0.9411764706,0.8823529412,3.4117647059,1.2976222599,1.221739358,1.2485285457,1.317305628,1.3256518929,Visual,0.3481481481,3.4117647059
883,theory,Noun,1,2.4705882353,0.2352941176,0.4117647059,0.2352941176,2.4705882353,1.3284223283,0.5622957145,0.6183469424,0.5622957145,1.62471717,Auditory,0.3838383838,2.4705882353
884,thick,Noun,1,1,2.0588235294,4.1176470588,0.6470588235,4.2352941176,0.9354143467,1.3449251018,0.8574929257,1.1147408034,0.8313702368,Visual,0.2975609756,4.2352941176
885,thong,Mixed,1,0.064516129,0.0322580645,2.7419354839,0.064516129,3.3548387097,0.3592106041,0.179605302,1.5909691373,0.2497310381,1.5394455083,Visual,0.5309278351,3.3548387097
886,thorny,Adjective,1,0.7619047619,0.7619047619,4.9047619048,0.2380952381,4.4285714286,1.0442586799,1.445847914,0.3007926038,0.7003400535,1.2071217242,Haptic,0.4206008584,4.9047619048
887,three,Noun,1,1.7058823529,0.3529411765,2.5294117647,0.4117647059,3.7058823529,1.4037764193,0.6063390626,1.62471717,0.7122871199,1.4901638283,Visual,0.3851351351,3.7058823529
888,throw,Noun,1,1.4705882353,0,3.1764705882,0,4.1764705882,1.545867356,0,1.810914621,0,0.8828430012,Visual,0.4733333333,4.1764705882
889,thudding,Adjective,1,4.5714285714,0.0476190476,2.2380952381,0.0476190476,2.8571428571,0.978336781,0.2182178902,1.8948551898,0.2182178902,1.2363540871,Auditory,0.4634146341,4.5714285714
890,thumping,Adjective,1,3.9047619048,0.1428571429,2.5238095238,0.1904761905,2.619047619,1.5134319246,0.6546536707,1.6618979397,0.8728715609,1.4654757069,Auditory,0.4010152284,3.9047619048
891,thunderous,Adjective,1,4.5238095238,0,0.380952381,0.380952381,3.1428571429,0.7496030696,0,0.9206622875,0.9734572654,1.8516401995,Auditory,0.5367231638,4.5238095238
892,ticklish,Adjective,1,1.0952380952,0.1904761905,4.6666666667,0.1428571429,2.6666666667,1.5781242633,0.8728715609,0.6582805886,0.6546536707,1.7981471946,Haptic,0.5163043478,4.6666666667
893,tight,Adjective,1,0.7142857143,0,4.1428571429,0.0952380952,3.9047619048,1.0555973258,0,1.1526367288,0.4364357805,1.3001831373,Haptic,0.4677419355,4.1428571429
894,tingly,Adjective,0.9523809524,0.5,1.15,4.8,0.4,0.9,1.1002392084,1.4244112357,0.5231483638,1.0462967276,1.3337718577,Haptic,0.5677419355,4.8
895,tinkling,Adjective,0.9523809524,4.15,0,1.5,0.2,1.8,1.3484884325,0,1.6383560438,0.5231483638,1.5423836645,Auditory,0.5424836601,4.15
896,tiny,Adjective,1,0.619047619,0.2380952381,3.3333333333,0.0476190476,4.619047619,1.2835961388,0.5389584311,1.5916448515,0.2182178902,0.8047478162,Visual,0.5161290323,4.619047619
897,title,Noun,1,1.9411764706,0.0588235294,0.2352941176,0.1176470588,3.2941176471,1.3449251018,0.242535625,0.5622957145,0.3321055821,1.4037764193,Visual,0.5729166667,3.2941176471
898,tool,Noun,0.9411764706,1.9411764706,0.2352941176,3.4375,0.7058823529,4,1.3906198364,0.7524469886,1.2632629708,1.1048023512,1.2747548784,Visual,0.36480228,4
899,touch,Mixed,1,0.7419354839,0.064516129,5,0.1290322581,2.935483871,1.3654728591,0.2497310381,0,0.4275461366,1.6918527097,Haptic,0.5563636364,5
900,tough,Adjective,1,0.5714285714,2.1428571429,3.7619047619,0.1428571429,3.380952381,0.978336781,2.0071301474,1.5134319246,0.3585685828,1.3592715136,Haptic,0.3619047619,3.7619047619
901,toughness,Mixed,1,1.4516129032,0.935483871,3.4516129032,0,3.2903225806,1.6296975113,1.7114415731,1.5882634055,0,1.5098244575,Haptic,0.3780918728,3.4516129032
902,track,Noun,0.9411764706,1.5294117647,0.0588235294,1.2941176471,0.6470588235,3.5,1.7362908404,0.242535625,1.4476146709,1.1694644325,1.5055453054,Visual,0.489539749,3.5
903,tractor,Noun,1,3.8823529412,0.2352941176,1.7058823529,1.6470588235,4.5294117647,1.4090046549,0.6642111642,1.159994929,1.6560939161,0.5144957554,Visual,0.3578431373,4.5294117647
904,traitor,Mixed,1,2.7096774194,0,0.7419354839,0.064516129,3.5161290323,1.6369391841,0,1.413453028,0.2497310381,1.4111689656,Visual,0.5,3.5161290323
905,trance,Mixed,0.9677419355,1.7,0,0.5333333333,0.2333333333,2.9,1.764594317,0,1.1957780135,0.6789105539,1.7090025322,Visual,0.5403726708,2.9
906,translucent,Adjective,0.9047619048,0.4210526316,0.2105263158,1.0526315789,0.2105263158,4.6842105263,0.9612370198,0.7132825035,1.5446568914,0.7132825035,0.7492686493,Visual,0.68,4.6842105263
907,transparent,Adjective,1,0.25,0.1428571429,0.619047619,0.1428571429,4.8095238095,0.7863975157,0.6546536707,0.9734572654,0.6546536707,0.5117663157,Visual,0.7824351297,4.8095238095
908,treasure,Mixed,1,1.1612903226,0.1290322581,2.3548387097,0.1290322581,3.7096774194,1.3686191141,0.4275461366,1.8716906279,0.3407771005,1.6369391841,Visual,0.4784482759,3.7096774194
909,treat,Noun,1,1.5882352941,3.4705882353,2.7058823529,1.8823529412,3.1176470588,1.7341721198,1.7362908404,1.8962036376,1.7986923355,1.7278003697,Gustatory,0.1474654378,3.4705882353
910,trend,Noun,1,1.7058823529,0.6470588235,1.1176470588,0.5882352941,3.8823529412,1.6868871436,1.1147408034,1.4090046549,1.1213175024,1.4090046549,Visual,0.4148148148,3.8823529412
911,trial,Noun,1,2.4117647059,0.3529411765,0.7058823529,0.2941176471,2.8823529412,1.7341721198,1.221739358,1.3585242859,0.9851843661,1.4526851406,Visual,0.389380531,2.8823529412
912,triangular,Adjective,1,0.2857142857,0,3.5714285714,0,4.619047619,0.9023778113,0,1.5675276256,0,0.8646496676,Visual,0.5449438202,4.619047619
913,trim,Noun,1,0.8823529412,0.1764705882,2.5294117647,0.2941176471,3.6470588235,1.1114378605,0.392952624,1.62471717,0.5878675321,1.0571882797,Visual,0.4609375,3.6470588235
914,trough,Mixed,0.6774193548,0.4285714286,0.2380952381,1.4761904762,1.2857142857,3.1904761905,0.8106434834,0.8890872794,1.6618979397,1.4880476183,1.9651729598,Visual,0.4460431655,3.1904761905
915,trout,Mixed,0.9032258065,0.5714285714,3.3214285714,1.7857142857,3.0714285714,3.25,1.1362241377,2.0009918176,1.5481684007,1.8444826923,1.4813657362,Gustatory,0.2291666667,3.3214285714
916,truce,Mixed,0.9032258065,3.25,0,1.2857142857,0,2.8571428571,1.4304881322,0,1.6297498753,0,1.6265001216,Auditory,0.4396135266,3.25
917,trumpet,Mixed,1,4.2903225806,0.1612903226,2.1290322581,0.0322580645,3.6451612903,1.1311807515,0.5226071943,1.6480682729,0.179605302,1.170424057,Auditory,0.4150943396,4.2903225806
918,trust,Noun,1,3.3529411765,0.1176470588,1.5882352941,0.0588235294,3.2941176471,1.9981609192,0.4850712501,1.8727928185,0.242535625,1.9288826391,Auditory,0.3916083916,3.3529411765
919,tuck,Mixed,0.8709677419,0.2592592593,0,2.8888888889,0,2.7777777778,0.7121253451,0,1.5525000516,0,1.6946370915,Haptic,0.4875,2.8888888889
920,turn,Noun,1,1.9411764706,0,1.8235294118,0.1764705882,3.8823529412,1.7128407776,0,1.6671567907,0.392952624,1.2689736473,Visual,0.4962406015,3.8823529412
921,type,Noun,1,2.4117647059,1.6470588235,2.7058823529,1.5882352941,3.2941176471,1.9383892646,1.7656860023,1.7235394499,1.6977493753,1.8290949224,Visual,0.1464646465,3.2941176471
922,ugly,Adjective,1,0.8571428571,0.7142857143,1.6666666667,1.1428571429,5,1.4242792664,1.3469542362,1.5916448515,1.6212869668,0,Visual,0.4568527919,5
923,under,Noun,0.9411764706,1.1875,0,2.7058823529,0.1176470588,4.2352941176,1.470544117,0,1.8290949224,0.3321055821,1.2514697242,Visual,0.51359786,4.2352941176
924,uneven,Adjective,1,1.5238095238,0.4285714286,4.2857142857,0.4285714286,4.5714285714,1.6005951274,0.8106434834,1.0071175275,0.8106434834,0.6761234038,Visual,0.3686440678,4.5714285714
925,unit,Noun,0.8823529412,1.5,0.375,1.8666666667,0.375,3.0625,1.788854382,0.7187952884,1.5055453054,1.0878112581,1.3889444433,Visual,0.3743470691,3.0625
926,unpalatable,Adjective,0.8095238095,0.2352941176,4.7647058824,1.3529411765,3.7058823529,3.5294117647,0.4372373161,0.5622957145,1.221739358,1.4901638283,1.2307338796,Gustatory,0.3333333333,4.7647058824
927,unripe,Adjective,1,0.2857142857,3.9523809524,3.4285714286,2.6666666667,4.1428571429,0.7171371656,1.2835961388,1.5675276256,1.3904435743,1.0623424253,Visual,0.2664473684,4.1428571429
928,urn,Mixed,0.7741935484,0.2083333333,0.0833333333,1.8333333333,0.875,3.6666666667,0.5089773777,0.2823298513,1.785610763,1.4836060651,1.6329931619,Visual,0.5375,3.6666666667
929,vacuum,Noun,1,3.2941176471,0.1176470588,1.4117647059,1.1176470588,3.4117647059,2.1143765595,0.3321055821,1.5024489812,1.1114378605,1.6977493753,Visual,0.3522012579,3.4117647059
930,value,Noun,1,2.7058823529,0.6470588235,1.8823529412,0.5294117647,3.4117647059,1.6494205756,1.1694644325,1.691240408,1.1245914291,1.3256518929,Visual,0.3141025641,3.4117647059
931,variety,Noun,1,3.2941176471,3.2352941176,3.2941176471,3.0588235294,4.4117647059,1.3117119483,1.147247345,1.2126781252,1.2976222599,0.7122871199,Visual,0.0782312925,4.4117647059
932,vase,Mixed,1,0.6451612903,0,2.6129032258,0.2903225806,4.1935483871,1.4035285794,0,1.6668817066,0.6925098501,0.9458454715,Visual,0.5416666667,4.1935483871
933,vegetal,Adjective,0.5238095238,0.1818181818,3.2727272727,1.4545454545,2.6,3.9090909091,0.4045199175,2.148995537,1.3684762595,1.5776212755,1.5135749373,Visual,0.326433121,3.9090909091
934,vice,Noun,0.8235294118,1.1428571429,0.5714285714,1.5,0.3571428571,2.7142857143,1.2924123453,1.0894095588,1.556623565,0.8418973861,1.728875643,Visual,0.375,2.7142857143
935,view,Noun,1,0.7058823529,0.2352941176,0.4705882353,0.6470588235,4.5294117647,0.9195587177,0.5622957145,0.717430054,0.9314757425,0.9432422183,Visual,0.6517857143,4.5294117647
936,vine,Mixed,0.9677419355,0.3,1.3333333333,2.0666666667,1.4,3.6333333333,0.7022132499,1.7681732895,1.5070714541,1.4762487408,1.4967397519,Visual,0.3816793893,3.6333333333
937,vinegary,Adjective,1,0,4.9523809524,0.380952381,4.1904761905,1.7619047619,0,0.2182178902,0.8047478162,0.7496030696,1.3749458864,Gustatory,0.4388185654,4.9523809524
938,vivid,Adjective,1,2.5238095238,1.7142857143,1.1904761905,1.619047619,4.5238095238,1.9136103997,1.8746428231,1.7498299237,1.8567765206,0.8135752958,Visual,0.2880658436,4.5238095238
939,volume,Noun,1,4.3529411765,0.2352941176,1.1176470588,0.1764705882,1.6470588235,1.5387160423,0.7524469886,1.4526851406,0.7276068751,1.7656860023,Auditory,0.5546875,4.3529411765
940,voluntary,Noun,0.9411764706,1.125,0.125,0.5,0.3125,2.875,1.3102162671,0.3415650255,0.894427191,0.6020797289,1.5438048236,Visual,0.5569620253,2.875
941,vote,Noun,1,2.3529411765,0,1.7058823529,0,3.1764705882,1.800735144,0,1.862951485,0,1.5506165757,Visual,0.4390243902,3.1764705882
942,wad,Mixed,0.6129032258,0.6315789474,0,3.4736842105,0.2631578947,3.7368421053,1.3000224919,0,1.2187617146,0.5619514869,0.9911892556,Visual,0.461038961,3.7368421053
943,wage,Noun,0.9411764706,0.3125,0,2.7058823529,0.1176470588,3.5882352941,0.8732124598,0,1.8962036376,0.3321055821,1.8391174354,Visual,0.5336249317,3.5882352941
944,wailing,Adjective,0.9523809524,4.95,0.15,0.25,0.1,2.85,0.2236067977,0.6708203932,0.6386663737,0.4472135955,1.7554426642,Auditory,0.5843373494,4.95
945,wait,Noun,1,1.2941176471,0.1764705882,0.7058823529,0.3529411765,2.2352941176,1.159994929,0.5285941399,1.2126781252,0.6063390626,1.5624264689,Visual,0.4320987654,2.2352941176
946,wand,Mixed,1,0.7419354839,0,2.7419354839,0,3.2258064516,1.1823068393,0,1.7314298895,0,1.7456551286,Visual,0.4807692308,3.2258064516
947,want,Noun,1,2,1.7647058824,1.9411764706,1.6470588235,2.8823529412,1.4142135624,1.6019289843,1.434860108,1.4975470139,1.6538724611,Visual,0.1206896552,2.8823529412
948,warbling,Adjective,0.7619047619,3.9375,0.25,0.8125,0.25,1.9375,1.6918924316,0.7745966692,1.470544117,0.7745966692,1.2365947868,Auditory,0.5130434783,3.9375
949,warm,Adjective,1,0.619047619,2.8571428571,4.8095238095,1.1428571429,2.380952381,1.0712698295,2.1514114968,0.4023739081,1.5583874449,1.7168631418,Haptic,0.3548387097,4.8095238095
950,warn,Mixed,0.8709677419,3.8148148148,0.2592592593,0.7777777778,0.5925925926,3,1.4152204785,0.8590062502,1.3959648809,1.083415513,1.5191090506,Auditory,0.4210526316,3.8148148148
951,warp,Mixed,0.6774193548,1.3333333333,0.0476190476,0.9523809524,0.0476190476,2.7619047619,1.4605934867,0.2182178902,1.1169686869,0.2182178902,1.6094956323,Visual,0.5277777778,2.7619047619
952,wart,Mixed,0.935483871,0.1724137931,0.0689655172,3,0,3.9655172414,0.7591802683,0.3713906764,1.792842914,0,1.4010903565,Visual,0.5502392344,3.9655172414
953,wash,Mixed,1,2.3870967742,0.2903225806,4.2258064516,2.8064516129,3.9666666667,1.2826384098,0.739078182,1.1750085792,1.8514742745,1.2172137016,Haptic,0.2877584716,4.2258064516
954,waste,Noun,1,1.1176470588,0.7647058824,1.4705882353,3.5294117647,4.1176470588,0.9275204136,1.200490096,0.9432422183,1.178857872,0.600245048,Visual,0.3048128342,4.1176470588
955,waxy,Adjective,1,0.619047619,1.619047619,4.6666666667,2.1428571429,4,1.0712698295,1.7457431219,0.5773502692,1.8244372909,0.9486832981,Haptic,0.3102189781,4.6666666667
956,weak,Adjective,1,1.8571428571,2.1428571429,3.1904761905,1.4285714286,3.6666666667,1.6818357317,1.7968225924,1.5368489717,1.8322507626,1.2780193008,Visual,0.1821705426,3.6666666667
957,wear,Mixed,0.9677419355,0.6666666667,0.0344827586,4.1666666667,0.2666666667,3.8666666667,1.1547005384,0.1856953382,1.3152509485,0.5208304598,1.2521246312,Haptic,0.4590729153,4.1666666667
958,weather,Noun,1,3.1764705882,0.2352941176,3,1.7647058824,4.7647058824,1.7405205442,0.7524469886,2,1.4802622979,0.4372373161,Visual,0.35,4.7647058824
959,weep,Mixed,1,3.5806451613,0.2903225806,1.2258064516,0.0322580645,3.4838709677,1.0885523582,1.0064309344,1.5429339459,0.179605302,1.2348000578,Auditory,0.4119850187,3.5806451613
960,weightless,Adjective,1,1.2380952381,0.2857142857,4.2857142857,0.1428571429,3.0476190476,1.445847914,0.9023778113,1.3093073414,0.4780914437,1.2835961388,Haptic,0.4603174603,4.2857142857
961,welcome,Noun,0.9411764706,3.9411764706,0.5625,2.125,0.5625,3.9411764706,1.1440382552,1.0935416468,1.6278820596,1.0307764064,0.9663454503,Auditory,0.3035006605,3.9411764706
962,welfare,Noun,1,1.8235294118,0.3529411765,1.2352941176,0.8823529412,2.8823529412,1.3800042626,0.7018882096,1.5624264689,1.3639259942,1.2689736473,Visual,0.3524590164,2.8823529412
963,west,Noun,1,0.7647058824,0.1176470588,0.4117647059,0.2352941176,2.7058823529,1.0325582166,0.4850712501,0.7952062256,0.5622957145,1.7594283831,Visual,0.6111111111,2.7058823529
964,wet,Adjective,1,1.8571428571,1.7142857143,4.6666666667,1.8095238095,4.3333333333,1.5583874449,1.7647338933,0.5773502692,1.5690458126,0.8563488386,Haptic,0.2052980132,4.6666666667
965,whack,Mixed,1,3.5806451613,0.0322580645,3.9032258065,0,3.5483870968,1.5225897576,0.179605302,1.4686692096,0,1.1786633581,Haptic,0.3527696793,3.9032258065
966,wheel,Noun,1,1.5882352941,0.2941176471,2.4705882353,0.4705882353,4.5294117647,1.1213175024,0.6859943406,1.5857824196,0.8744746322,0.717430054,Visual,0.4528301887,4.5294117647
967,whence,Mixed,0.2903225806,1.3,0,0,0,0.6666666667,1.7669811041,0,0,0,1.1180339887,Auditory,0.6610169492,1.3
968,whiffy,Adjective,0.9523809524,0.3,1.5,0.2,4.9,0.95,0.8013147092,1.5389675281,0.5231483638,0.3077935056,1.1459310166,Olfactory,0.5987261146,4.9
969,whimpering,Adjective,1,4.8095238095,0.0476190476,0.380952381,0.1904761905,3.1428571429,0.6015852075,0.2182178902,0.7400128699,0.8728715609,1.7687768171,Auditory,0.5555555556,4.8095238095
970,whining,Adjective,1,4.8571428571,0.0952380952,0.1428571429,0.0952380952,2.4761904762,0.3585685828,0.4364357805,0.4780914437,0.4364357805,1.5039630188,Auditory,0.6211180124,4.8571428571
971,whirl,Mixed,0.935483871,1.8275862069,0.275862069,1.5862068966,0.0689655172,3.3448275862,1.536902393,0.9218208582,1.8031171695,0.2578807148,1.3958065274,Visual,0.4611650485,3.3448275862
972,whispering,Adjective,1,4.6666666667,0.0476190476,0.2380952381,0.0952380952,2.4285714286,0.5773502692,0.2182178902,0.7003400535,0.3007926038,1.6903085095,Auditory,0.6178343949,4.6666666667
973,whistling,Adjective,1,4.9523809524,0.0952380952,0.2857142857,0.0952380952,2.0476190476,0.2182178902,0.3007926038,0.6436503043,0.3007926038,1.3955712263,Auditory,0.6496815287,4.9523809524
974,white,Adjective,1,0.2380952381,0.1,0.0952380952,0.1428571429,4.5714285714,0.7003400535,0.3077935056,0.4364357805,0.3585685828,0.978336781,Visual,0.8695652174,4.5714285714
975,whom,Mixed,0.7419354839,2.5217391304,0,0.7391304348,0.347826087,3.0434782609,1.5036188231,0,1.6016296049,0.9346217345,1.397343612,Visual,0.4575163399,3.0434782609
976,whoop,Mixed,0.935483871,4.1724137931,0.2068965517,0.5862068966,0.1724137931,2.0344827586,1.1972875749,0.940338478,1.37625894,0.9284766909,1.8416366677,Auditory,0.5576923077,4.1724137931
977,whose,Mixed,0.7741935484,2,0,0.2083333333,0.0833333333,2.2916666667,1.6939791077,0,0.8329709357,0.2823298513,1.6805580509,Visual,0.5,2.2916666667
978,wick,Mixed,0.9032258065,0.4285714286,0,1.6071428571,1.5925925926,3.8518518519,0.6900655593,0,1.4230714231,1.4743775547,1.1994775691,Visual,0.5149425287,3.8518518519
979,wide,Adjective,1,0.4761904762,0.2857142857,3.6666666667,0.1428571429,4.8095238095,0.9283882603,0.9023778113,1.2780193008,0.6546536707,0.5117663157,Visual,0.4974619289,4.8095238095
980,win,Noun,0.9411764706,3,0.4705882353,1,0.5882352941,3.8235294118,1.2110601416,0.7998161553,1.17260394,0.9393364366,1.2366938848,Visual,0.3774834437,3.8235294118
981,window,Noun,1,0.8235294118,0.2941176471,2.7647058824,0.4705882353,4.7058823529,1.0744355563,0.7717436331,1.30045241,0.9432422183,0.4696682183,Visual,0.487012987,4.7058823529
982,wiry,Adjective,1,1.0476190476,0.7619047619,4.0952380952,0.2857142857,4.1904761905,1.2835961388,1.5134319246,1.1791845447,0.9023778113,0.9283882603,Visual,0.376146789,4.1904761905
983,wispy,Adjective,0.9047619048,1.6315789474,0.8947368421,3.2631578947,0.2631578947,4.2105263158,1.5351629054,1.3701069237,1.4469164632,0.6533762965,0.8549819601,Visual,0.3846153846,4.2105263158
984,witch,Mixed,1,2.4838709677,0,0.1935483871,0.3225806452,3.4193548387,1.6707476917,0,0.4774484153,0.7910792954,1.7658651052,Visual,0.5326633166,3.4193548387
985,wizened,Adjective,0.4285714286,2.9,0.1,0.8,0.3,3.1,1.8529256146,0.316227766,1.4757295747,0.6749485577,1.7919573408,Visual,0.4166666667,3.1
986,wolf,Mixed,1,3.5161290323,0,1.3870967742,0.7096774194,3.9032258065,1.5026857676,0,1.6467628721,1.1602743465,1.2742275754,Visual,0.4101694915,3.9032258065
987,wool,Mixed,1,0.2903225806,0,4.4516129032,0.7096774194,3.8709677419,0.739078182,0,0.722897396,1.0064309344,1.3599493982,Haptic,0.4775086505,4.4516129032
988,woolly,Adjective,1,0.1428571429,0.1428571429,4.4285714286,0.1428571429,4.2857142857,0.3585685828,0.4780914437,1.0281745266,0.3585685828,0.8451542547,Haptic,0.46875,4.4285714286
989,work,Noun,0.9411764706,2.4705882353,0.6875,2.2941176471,0.8823529412,3.5882352941,1.6999134926,1.5370426149,1.6110829387,1.4950900032,1.4602578338,Visual,0.2923304928,3.5882352941
990,worker,Noun,1,2.5294117647,0.1176470588,1.3529411765,1.1176470588,4.2352941176,1.462773353,0.3321055821,1.3666188418,1.1663164741,0.9034248561,Visual,0.4402515723,4.2352941176
991,worm,Mixed,1,0.064516129,0.0666666667,2.2903225806,0.1290322581,4.0322580645,0.3592106041,0.2537081317,1.8653605261,0.3407771005,1.3287555824,Visual,0.6027442012,4.0322580645
992,worth,Mixed,0.9677419355,1.7666666667,0.2,1.6,0.0666666667,2.7,1.832340379,0.6643638388,1.8118384643,0.2537081317,1.417866294,Visual,0.4157894737,2.7
993,wrath,Mixed,0.8064516129,2.68,0,0.8,0.24,2.72,1.7253019059,0,1.2909944487,0.8306623863,1.4583095236,Visual,0.4223602484,2.72
994,wreath,Mixed,0.8064516129,0.28,0.04,1.68,1.28,3.88,0.7371114796,0.2,1.8193405399,1.1733143938,1.6911534525,Visual,0.5363128492,3.88
995,wreck,Mixed,0.9032258065,1.7857142857,0.0357142857,1.3571428571,0.3571428571,4,1.3705133631,0.1889822365,1.44566493,0.6214848238,1.276569477,Visual,0.5260663507,4
996,wrest,Mixed,0.1935483871,0.6666666667,0,1.5,0,0.6666666667,1.6329931619,0,2.3452078799,0,1.2110601416,Haptic,0.5294117647,1.5
997,writing,Noun,0.9411764706,1.0588235294,0,2,0.0625,4.5882352941,1.434860108,0,1.9039432765,0.25,0.8702602721,Visual,0.5951359084,4.5882352941
998,wrong,Noun,1,2.6470588235,1.1764705882,1.2352941176,1,2.7647058824,1.6934128436,1.6671567907,1.5218989686,1.6201851746,1.6781467369,Visual,0.2,2.7647058824
999,yellow,Adjective,0.9523809524,0.15,0.05,0,0.05,4.9,0.6708203932,0.2236067977,0,0.2236067977,0.4472135955,Visual,0.9514563107,4.9
1000,yelp,Mixed,0.9032258065,4.3928571429,0,0.2857142857,0,2.0357142857,1.065947178,0,1.0131411681,0,1.5511559097,Auditory,0.6542553191,4.3928571429
1001,youth,Mixed,1,3.0967741935,0.2903225806,1.1935483871,1.0322580645,4.2903225806,1.7388662726,0.9727469142,1.5794377658,1.4255728899,1.1013188575,Visual,0.4039087948,4.2903225806
1002,zero,Noun,0.9411764706,1.3125,0.0625,0.5625,0.1875,2.75,1.8518009252,0.25,1.0935416468,0.5439056291,2.2949219304,Visual,0.5512820513,2.75
